loan_id,payment_amount,payment_date,missed
10382,1254,2013-01-23,1
11781,1344,2013-07-09,1
11781,1730,2013-07-27,1
11781,1283,2013-08-26,1
11781,1240,2013-09-16,1
11781,1396,2013-10-01,1
10215,1500,2011-03-30,0
10215,1403,2011-05-01,0
10215,1100,2011-05-11,0
10215,863,2011-06-22,0
10215,1123,2011-07-05,0
10215,1034,2011-08-09,1
11662,314,2015-12-19,0
11662,354,2016-01-12,1
11662,463,2016-02-28,1
11662,473,2016-04-01,0
11662,275,2016-04-14,0
11662,361,2016-05-11,1
11662,408,2016-06-04,1
11662,481,2016-07-18,1
11437,1293,2014-05-23,0
11437,1042,2014-06-20,0
11437,1307,2014-07-17,0
11437,1283,2014-08-05,1
11437,1470,2014-08-18,1
11437,1256,2014-10-06,1
11437,1375,2014-10-25,0
11437,1512,2014-11-06,0
11437,1574,2014-12-13,1
11393,2301,2011-11-02,1
11393,2495,2011-12-15,1
11393,1549,2012-01-17,1
11393,1787,2012-02-16,1
11393,1951,2012-02-27,1
11393,2645,2012-03-16,0
11393,2652,2012-03-30,0
11393,1809,2012-05-12,0
11939,656,2012-12-09,0
11939,975,2012-12-25,1
11939,743,2013-01-05,0
11939,979,2013-02-05,1
11939,1000,2013-03-01,0
10768,1442,2010-03-24,0
10768,1164,2010-05-05,0
10768,1102,2010-05-15,1
10768,1575,2010-06-09,1
10768,1217,2010-07-25,0
10768,1228,2010-08-29,1
10959,867,2019-09-12,0
10959,1231,2019-10-28,1
10959,757,2019-11-09,0
10959,1215,2019-12-19,1
10959,1210,2019-12-30,0
10959,1037,2020-01-26,1
10959,1205,2020-03-07,0
10959,1170,2020-04-12,0
10720,798,2020-11-30,1
10720,610,2020-12-29,0
10720,629,2021-02-05,0
10720,958,2021-02-27,1
10720,916,2021-04-07,1
11503,158,2013-08-23,1
11503,91,2013-10-07,1
11503,151,2013-10-21,1
11503,166,2013-11-06,1
11503,160,2013-12-01,1
11503,106,2013-12-29,0
11503,129,2014-02-05,1
11503,98,2014-02-22,0
11747,290,2014-02-05,0
11747,435,2014-03-22,1
11747,395,2014-05-08,0
11747,442,2014-06-20,1
11747,321,2014-07-17,0
11747,531,2014-08-20,1
10556,1399,2013-11-21,1
10556,1665,2014-01-07,0
10556,2328,2014-01-18,1
10556,1928,2014-02-23,1
10556,2192,2014-03-14,0
10556,1834,2014-03-30,1
10556,1758,2014-04-18,1
10875,1131,2020-01-23,1
10875,766,2020-02-20,0
10875,1228,2020-03-17,0
10875,1003,2020-04-12,0
10875,1187,2020-05-31,1
10875,1323,2020-06-30,1
11612,1103,2011-10-05,1
11612,1229,2011-11-03,0
11612,1164,2011-12-22,1
11612,1060,2012-01-14,0
11612,1030,2012-02-29,0
11612,716,2012-03-23,0
10614,1649,2015-09-07,0
10614,1529,2015-09-27,1
10614,1118,2015-10-08,0
10614,981,2015-11-13,0
10614,1320,2015-11-29,1
10614,1464,2015-12-27,1
11709,1827,2013-04-16,1
11709,1904,2013-05-07,1
11709,1498,2013-05-20,1
11709,1830,2013-06-24,0
11709,1518,2013-07-15,0
11709,1513,2013-07-26,0
11709,1213,2013-08-24,0
11709,2135,2013-10-07,0
10607,235,2018-11-19,1
10607,222,2018-12-12,0
10607,246,2018-12-30,1
10607,219,2019-01-22,0
10607,166,2019-02-24,0
10607,125,2019-03-11,1
10607,189,2019-03-21,0
10607,159,2019-04-10,0
10823,878,2015-04-16,1
10823,632,2015-05-02,0
10823,911,2015-06-18,1
10823,875,2015-06-29,1
10823,874,2015-08-01,1
10823,735,2015-09-01,1
10823,647,2015-10-11,1
10823,1101,2015-11-29,1
10495,702,2020-09-02,0
10495,663,2020-10-08,0
10495,515,2020-10-31,0
10495,660,2020-11-19,1
10495,566,2020-12-21,1
11945,390,2019-10-07,1
11945,564,2019-11-10,1
11945,525,2019-12-16,0
11945,471,2020-02-02,1
11945,363,2020-02-12,0
11945,675,2020-03-19,0
11945,412,2020-04-17,1
11945,448,2020-05-14,1
10591,1253,2011-01-16,1
10591,1401,2011-02-22,0
10591,1483,2011-03-14,1
10591,1640,2011-04-17,1
10591,1626,2011-05-07,0
10591,1405,2011-06-17,1
10591,1662,2011-07-13,0
10591,1033,2011-08-06,0
10591,1034,2011-08-19,1
10201,1189,2020-05-18,0
10201,960,2020-06-20,0
10201,997,2020-08-01,1
10201,1179,2020-09-15,1
10201,1018,2020-10-09,0
10201,726,2020-11-04,0
10201,936,2020-12-13,1
11319,875,2015-11-19,1
11319,526,2015-11-29,1
11319,597,2015-12-13,1
11319,641,2016-01-16,0
11319,849,2016-02-07,0
11319,860,2016-03-02,1
11319,844,2016-04-10,0
10090,647,2017-08-02,0
10090,816,2017-09-08,0
10090,927,2017-09-25,1
10090,939,2017-11-11,1
10090,646,2017-11-28,1
10090,890,2018-01-03,0
10251,1811,2013-11-03,1
10251,1869,2013-12-14,0
10251,2552,2014-01-29,1
10251,2074,2014-03-03,1
10251,2277,2014-03-22,0
10251,2729,2014-04-15,0
11264,1525,2016-10-22,0
11264,1976,2016-11-11,0
11264,2106,2016-12-21,1
11264,2452,2017-01-25,0
11264,2074,2017-03-07,1
11264,1399,2017-03-31,0
11264,2127,2017-04-20,1
11264,2265,2017-06-03,0
11616,956,2021-02-03,0
11616,921,2021-02-28,1
11616,987,2021-04-17,0
11616,1132,2021-05-09,0
11616,742,2021-06-08,0
11616,993,2021-07-14,0
10182,1491,2013-09-30,1
10182,1003,2013-11-15,1
10182,1273,2013-12-15,0
10182,791,2014-01-22,0
10182,1320,2014-02-12,1
10182,846,2014-02-23,0
10182,1452,2014-03-30,0
10182,1486,2014-04-18,1
11205,910,2013-12-22,0
11205,1071,2014-01-19,0
11205,1095,2014-03-03,1
11205,797,2014-03-25,0
11205,673,2014-05-09,0
11205,720,2014-05-30,0
11205,982,2014-07-10,1
11205,650,2014-07-28,1
11218,2091,2020-04-12,1
11218,1562,2020-04-29,1
11218,2044,2020-06-09,1
11218,1999,2020-07-06,0
11218,1733,2020-08-10,0
11218,1906,2020-09-20,1
11218,1770,2020-10-31,0
11218,2241,2020-12-01,0
10270,1778,2011-11-23,0
10270,1584,2012-01-09,1
10270,1231,2012-02-05,0
10270,2232,2012-03-10,1
10270,1695,2012-04-05,1
10270,2048,2012-04-18,1
10270,1672,2012-06-02,1
10270,1234,2012-06-28,1
10580,649,2019-08-02,1
10580,661,2019-09-03,0
10580,398,2019-10-03,0
10580,699,2019-11-02,1
10580,583,2019-11-24,1
10580,692,2019-12-15,1
10580,527,2020-01-16,0
11142,1443,2017-05-18,1
11142,2092,2017-05-30,0
11142,1817,2017-06-14,1
11142,2075,2017-07-03,0
11142,1949,2017-07-31,1
11142,1989,2017-08-30,0
11523,1342,2017-06-13,0
11523,1347,2017-07-03,0
11523,860,2017-08-15,1
11523,1524,2017-09-08,0
11523,801,2017-09-20,1
11523,1233,2017-11-04,1
11523,1533,2017-11-14,0
11523,1368,2017-12-13,0
11523,1165,2018-01-20,1
10286,987,2018-02-08,1
10286,735,2018-03-15,0
10286,956,2018-04-21,0
10286,1070,2018-05-22,0
10286,987,2018-06-21,1
11447,1340,2018-05-29,0
11447,1035,2018-06-12,1
11447,796,2018-07-27,1
11447,1172,2018-08-14,0
11447,692,2018-09-12,0
11447,1377,2018-10-19,1
11447,891,2018-11-24,0
11447,823,2018-12-06,0
10963,1651,2018-11-12,1
10963,1752,2018-12-31,1
10963,1168,2019-02-10,0
10963,1223,2019-03-02,0
10963,1623,2019-03-28,0
10963,1040,2019-05-14,1
10963,1749,2019-06-04,0
10010,2139,2015-11-04,0
10010,1567,2015-11-15,1
10010,2148,2016-01-01,0
10010,1560,2016-01-17,1
10010,1881,2016-01-28,0
10010,2226,2016-03-17,0
10010,1810,2016-04-22,0
10010,1781,2016-05-16,1
10268,729,2019-07-11,1
10268,959,2019-08-09,0
10268,927,2019-08-22,0
10268,1193,2019-09-16,0
10268,1067,2019-10-10,0
10268,790,2019-11-16,0
10268,929,2019-12-19,0
10268,789,2020-01-01,1
11919,715,2010-12-12,0
11919,517,2011-01-11,0
11919,775,2011-02-28,0
11919,579,2011-03-14,0
11919,544,2011-04-06,1
11619,461,2015-03-05,0
11619,873,2015-03-23,0
11619,729,2015-05-03,0
11619,836,2015-06-14,0
11619,830,2015-07-12,1
11690,242,2015-06-11,0
11690,334,2015-07-19,1
11690,344,2015-08-20,0
11690,205,2015-09-17,1
11690,205,2015-10-23,0
11690,194,2015-11-17,0
10805,1491,2019-12-25,0
10805,2349,2020-02-07,0
10805,1317,2020-03-10,0
10805,2271,2020-03-21,1
10805,1592,2020-05-05,0
10950,913,2014-08-15,1
10950,548,2014-09-02,0
10950,732,2014-10-20,1
10950,877,2014-11-25,0
10950,590,2015-01-09,0
11937,2004,2018-07-19,1
11937,1828,2018-08-15,0
11937,1219,2018-10-03,1
11937,1921,2018-11-15,0
11937,1468,2019-01-03,0
11937,1558,2019-02-06,0
10608,1980,2013-09-14,1
10608,2308,2013-10-24,1
10608,1872,2013-11-17,0
10608,2055,2013-12-15,1
10608,1428,2014-01-15,0
10608,2080,2014-03-02,1
10608,1314,2014-03-12,0
10608,2538,2014-04-27,0
10608,2550,2014-05-08,0
10537,208,2020-02-07,0
10537,113,2020-03-13,1
10537,205,2020-04-22,1
10537,169,2020-05-08,1
10537,207,2020-05-20,0
11904,1629,2011-07-30,0
11904,1518,2011-08-21,0
11904,1431,2011-09-06,0
11904,1098,2011-10-21,0
11904,1685,2011-11-09,1
11904,1573,2011-12-04,1
11904,1846,2011-12-31,0
11549,2404,2017-03-10,0
11549,1359,2017-04-16,1
11549,1737,2017-05-06,0
11549,1360,2017-06-11,1
11549,1920,2017-07-11,1
11038,2367,2011-06-24,0
11038,1882,2011-07-09,1
11038,2654,2011-08-18,0
11038,2195,2011-09-07,0
11038,2144,2011-09-19,1
11038,1848,2011-10-01,0
11038,2719,2011-10-14,0
11038,1583,2011-10-24,0
11038,1709,2011-12-03,0
11876,1897,2017-06-27,0
11876,1449,2017-07-16,1
11876,1681,2017-08-25,1
11876,1825,2017-09-09,1
11876,1513,2017-09-20,0
11971,1263,2010-05-08,0
11971,1059,2010-05-24,0
11971,1376,2010-06-17,0
11971,1396,2010-07-15,1
11971,812,2010-08-23,1
11971,1509,2010-09-10,0
11971,1032,2010-10-12,0
11971,986,2010-11-25,1
11971,1519,2011-01-10,0
11977,1263,2011-07-02,0
11977,979,2011-08-03,0
11977,1572,2011-08-17,1
11977,1883,2011-09-30,0
11977,1249,2011-10-17,0
11977,1539,2011-11-21,1
11977,1246,2012-01-06,0
10292,1625,2020-06-04,1
10292,2043,2020-07-15,1
10292,2036,2020-08-22,0
10292,1614,2020-10-05,1
10292,1953,2020-10-27,0
10292,1690,2020-12-12,1
10292,1525,2021-01-04,0
10292,1710,2021-01-31,0
10166,845,2019-02-06,1
10166,751,2019-03-25,1
10166,563,2019-04-20,0
10166,655,2019-05-23,1
10166,801,2019-06-28,1
10427,2281,2015-10-29,0
10427,2374,2015-12-01,1
10427,2792,2015-12-14,0
10427,1797,2016-01-25,0
10427,2683,2016-02-13,1
10427,2575,2016-03-28,0
10427,1497,2016-04-08,1
10427,1980,2016-05-16,1
11353,922,2013-04-25,0
11353,917,2013-05-22,1
11353,1366,2013-06-14,1
11353,1463,2013-07-28,0
11353,917,2013-08-09,0
11353,1079,2013-09-16,0
11670,630,2013-11-21,0
11670,610,2013-12-07,1
11670,431,2014-01-23,0
11670,759,2014-02-14,0
11670,491,2014-03-02,0
11069,534,2014-11-30,0
11069,874,2014-12-19,1
11069,809,2015-01-25,0
11069,630,2015-02-09,1
11069,610,2015-03-21,0
10013,2910,2012-01-26,0
10013,2443,2012-02-21,1
10013,1872,2012-03-06,1
10013,2935,2012-04-22,0
10013,2621,2012-06-04,0
10013,2606,2012-06-28,0
10990,1902,2011-11-10,0
10990,1756,2011-12-08,0
10990,1258,2012-01-22,0
10990,1957,2012-02-03,1
10990,2077,2012-02-27,1
10990,1718,2012-04-07,1
10990,2187,2012-05-16,0
11968,1754,2017-03-19,1
11968,1848,2017-04-29,1
11968,2017,2017-05-26,1
11968,1212,2017-06-20,0
11968,1058,2017-08-04,0
11968,1162,2017-09-16,0
11968,1236,2017-10-12,1
11968,1483,2017-11-28,1
11319,1154,2021-01-23,0
11319,998,2021-03-01,0
11319,1295,2021-04-02,0
11319,1420,2021-04-12,0
11319,1091,2021-05-23,1
10004,387,2011-11-29,0
10004,368,2012-01-13,1
10004,430,2012-02-13,0
10004,499,2012-03-13,0
10004,380,2012-04-11,0
11627,917,2020-11-10,0
11627,1137,2020-12-14,0
11627,1474,2021-01-31,1
11627,1205,2021-02-10,1
11627,1107,2021-03-07,1
11627,1023,2021-04-21,0
11516,1278,2019-11-25,0
11516,1185,2019-12-16,1
11516,1804,2020-02-03,0
11516,1076,2020-03-16,0
11516,1428,2020-04-24,1
11516,1230,2020-05-29,0
11516,1230,2020-07-09,0
11516,1062,2020-08-13,1
11516,1228,2020-09-18,0
11868,91,2019-11-21,0
11868,105,2019-12-20,1
11868,80,2019-12-31,0
11868,54,2020-01-31,1
11868,86,2020-02-11,1
11868,60,2020-03-30,1
11868,102,2020-05-15,1
11117,536,2014-07-28,1
11117,830,2014-09-13,1
11117,716,2014-10-19,0
11117,751,2014-11-21,0
11117,538,2014-12-04,1
11117,603,2015-01-22,1
11117,543,2015-02-27,0
11117,790,2015-03-27,1
11365,1075,2013-07-04,0
11365,984,2013-08-01,0
11365,1001,2013-09-02,0
11365,972,2013-09-23,0
11365,1211,2013-10-05,1
11365,1067,2013-10-20,1
11389,1215,2017-10-01,1
11389,1307,2017-11-08,0
11389,1094,2017-11-27,1
11389,1123,2017-12-11,0
11389,1467,2018-01-12,0
11389,1289,2018-03-02,1
11389,1429,2018-04-12,1
11168,198,2015-10-22,1
11168,210,2015-11-21,1
11168,149,2015-12-27,1
11168,244,2016-01-06,1
11168,184,2016-02-23,0
10823,1097,2017-02-16,1
10823,1701,2017-04-03,0
10823,1625,2017-05-21,0
10823,1818,2017-07-09,0
10823,1802,2017-08-09,1
10823,1882,2017-09-03,0
10823,1004,2017-09-30,1
11181,1253,2011-10-27,1
11181,1572,2011-11-19,0
11181,1341,2011-12-02,1
11181,1369,2011-12-31,1
11181,1527,2012-02-03,1
11181,1270,2012-03-19,1
11976,1432,2010-11-12,0
11976,1219,2010-12-09,1
11976,1179,2011-01-03,1
11976,1249,2011-01-25,0
11976,1908,2011-02-23,0
11976,1369,2011-04-03,0
11976,1195,2011-05-13,1
11976,1315,2011-06-11,0
11976,1380,2011-07-24,0
11481,2154,2020-08-17,1
11481,2044,2020-09-24,0
11481,1227,2020-10-06,0
11481,2145,2020-10-23,0
11481,1281,2020-11-04,1
11481,1511,2020-11-30,1
11481,1538,2021-01-09,0
11481,1321,2021-02-08,1
10162,287,2014-04-17,0
10162,332,2014-05-20,0
10162,263,2014-07-02,0
10162,212,2014-07-25,1
10162,310,2014-08-22,0
10162,273,2014-09-19,1
10162,207,2014-10-26,1
10162,274,2014-11-25,0
10815,1380,2010-11-23,0
10815,1370,2011-01-01,1
10815,1337,2011-02-03,0
10815,1088,2011-03-15,1
10815,1193,2011-04-26,1
10815,1422,2011-06-07,1
10815,1127,2011-07-13,1
10815,1042,2011-08-23,0
10981,280,2011-11-06,0
10981,338,2011-12-08,1
10981,223,2012-01-26,0
10981,394,2012-02-09,0
10981,378,2012-02-27,0
10981,281,2012-03-22,1
10981,277,2012-04-27,0
10981,236,2012-05-12,0
10981,222,2012-06-19,1
10470,2479,2018-04-03,1
10470,2442,2018-05-19,1
10470,1522,2018-06-20,1
10470,2169,2018-07-22,0
10470,2195,2018-08-16,1
10470,2307,2018-09-20,1
10470,1587,2018-11-05,0
10470,2460,2018-11-15,0
10236,501,2012-10-12,0
10236,506,2012-11-03,0
10236,306,2012-12-13,0
10236,304,2013-01-25,0
10236,473,2013-02-08,0
10236,330,2013-02-25,1
10236,295,2013-04-06,1
10528,136,2010-02-16,0
10528,122,2010-03-10,0
10528,183,2010-03-30,1
10528,196,2010-04-26,0
10528,164,2010-05-15,0
10528,149,2010-06-17,1
10528,176,2010-07-05,0
10528,164,2010-07-22,0
10528,114,2010-08-03,0
11350,682,2019-11-09,0
11350,661,2019-11-22,1
11350,681,2019-12-21,0
11350,779,2020-02-08,0
11350,588,2020-03-22,0
11350,823,2020-04-14,1
11350,736,2020-05-17,0
11576,1473,2012-01-20,1
11576,1559,2012-02-19,1
11576,2251,2012-04-07,1
11576,2315,2012-04-17,1
11576,1886,2012-05-07,1
11576,2208,2012-06-10,0
11576,1696,2012-07-07,0
11576,1637,2012-08-07,0
11959,1983,2011-08-17,1
11959,1674,2011-09-02,1
11959,1729,2011-09-20,1
11959,1984,2011-10-05,1
11959,1825,2011-10-31,1
11959,1626,2011-11-21,0
11959,1628,2011-12-05,1
10072,208,2010-11-04,1
10072,311,2010-11-27,0
10072,392,2011-01-14,0
10072,292,2011-02-19,1
10072,362,2011-03-29,0
10072,357,2011-05-11,1
11271,547,2013-11-08,1
11271,566,2013-12-23,0
11271,466,2014-02-07,0
11271,464,2014-03-25,0
11271,445,2014-04-17,0
11271,387,2014-04-28,1
11271,580,2014-05-17,1
11271,560,2014-05-27,1
11271,442,2014-07-08,0
11424,626,2017-06-26,1
11424,676,2017-07-18,0
11424,1028,2017-08-19,0
11424,739,2017-10-01,1
11424,636,2017-10-18,0
11424,1019,2017-11-09,1
11424,897,2017-12-03,0
11167,603,2013-07-27,1
11167,507,2013-08-24,0
11167,465,2013-09-09,0
11167,663,2013-09-26,1
11167,528,2013-10-21,0
11167,434,2013-11-18,0
11167,692,2013-12-19,1
11167,436,2014-01-06,1
11563,2047,2015-08-23,0
11563,1818,2015-10-06,0
11563,1605,2015-10-26,0
11563,1850,2015-11-13,0
11563,1335,2015-11-23,1
11563,1894,2015-12-19,0
11563,1635,2016-01-09,1
11563,1358,2016-01-29,0
10577,2381,2015-10-03,0
10577,2014,2015-10-18,0
10577,1497,2015-12-06,0
10577,2037,2016-01-19,0
10577,1662,2016-02-10,1
10577,1789,2016-03-26,1
11222,487,2016-03-06,1
11222,414,2016-04-15,1
11222,307,2016-05-22,0
11222,480,2016-06-12,0
11222,390,2016-07-03,0
11222,395,2016-08-03,1
11222,394,2016-08-14,0
11222,450,2016-09-01,0
11222,417,2016-09-18,1
10289,1531,2014-06-11,0
10289,1129,2014-07-16,0
10289,1348,2014-08-16,1
10289,1528,2014-08-30,0
10289,1260,2014-10-05,0
10289,1470,2014-11-23,1
10289,1512,2015-01-08,1
10289,834,2015-02-03,1
10289,1384,2015-02-26,1
10954,254,2012-03-01,0
10954,165,2012-03-17,1
10954,183,2012-04-23,1
10954,237,2012-06-07,1
10954,187,2012-06-22,1
10954,145,2012-07-31,1
10802,321,2018-01-03,1
10802,390,2018-02-04,0
10802,390,2018-03-12,1
10802,238,2018-03-26,0
10802,363,2018-04-26,0
10802,237,2018-06-12,1
11556,818,2018-09-09,1
11556,577,2018-10-22,1
11556,920,2018-11-20,0
11556,851,2019-01-02,1
11556,739,2019-02-06,0
10309,1619,2011-05-13,1
10309,1578,2011-06-29,1
10309,1451,2011-08-14,0
10309,894,2011-09-19,0
10309,946,2011-10-10,1
10309,1552,2011-11-19,1
10309,1745,2011-12-31,0
10309,1206,2012-01-18,0
10309,1059,2012-02-18,0
11173,211,2019-07-09,1
11173,209,2019-07-20,0
11173,325,2019-08-13,1
11173,343,2019-08-29,1
11173,266,2019-09-10,0
11173,261,2019-09-30,0
11173,312,2019-10-23,0
11166,538,2019-12-28,1
11166,833,2020-01-08,1
11166,804,2020-02-03,1
11166,459,2020-02-17,1
11166,688,2020-04-01,1
11166,714,2020-04-18,0
11166,635,2020-05-16,1
10871,1290,2013-12-16,0
10871,1472,2014-01-16,0
10871,1321,2014-02-12,0
10871,1812,2014-03-07,1
10871,1932,2014-04-10,0
10871,1653,2014-05-03,0
10871,1945,2014-05-19,1
11108,1477,2014-06-18,1
11108,1294,2014-08-02,1
11108,1189,2014-08-21,1
11108,992,2014-10-08,1
11108,877,2014-11-19,1
11108,1334,2014-12-14,1
11852,691,2018-12-23,0
11852,590,2019-02-08,0
11852,730,2019-02-18,0
11852,505,2019-03-30,0
11852,458,2019-04-12,0
11852,658,2019-05-14,0
11852,615,2019-05-25,0
11852,612,2019-06-06,1
10334,210,2016-07-01,0
10334,251,2016-07-14,1
10334,317,2016-09-01,0
10334,209,2016-09-21,0
10334,190,2016-10-20,0
10387,2760,2012-01-25,1
10387,1875,2012-03-02,0
10387,2293,2012-04-07,1
10387,2628,2012-05-20,0
10387,2506,2012-06-04,0
10387,2413,2012-07-18,0
10387,1755,2012-08-23,1
10387,1827,2012-09-27,1
10387,1837,2012-10-24,1
10000,377,2019-10-25,0
10000,512,2019-11-09,0
10000,643,2019-12-13,0
10000,703,2020-01-06,1
10000,379,2020-01-30,1
11890,843,2017-05-18,1
11890,935,2017-06-27,1
11890,1380,2017-08-05,0
11890,942,2017-09-13,1
11890,760,2017-10-05,1
10794,2247,2018-02-27,1
10794,2148,2018-03-17,1
10794,2373,2018-04-13,0
10794,2050,2018-05-09,1
10794,1311,2018-05-26,1
10794,2229,2018-07-01,1
10794,1719,2018-08-19,0
10853,855,2013-11-20,1
10853,753,2013-12-30,1
10853,727,2014-01-13,1
10853,1230,2014-01-23,1
10853,932,2014-03-09,1
10853,963,2014-03-29,1
10853,828,2014-05-08,0
10853,1361,2014-06-26,0
11738,557,2011-09-26,0
11738,381,2011-10-10,0
11738,542,2011-11-23,1
11738,509,2011-12-03,0
11738,580,2011-12-14,1
11738,471,2012-01-31,1
11738,398,2012-03-01,0
11738,593,2012-04-10,1
11738,516,2012-05-17,1
11934,1164,2013-08-30,1
11934,752,2013-09-13,0
11934,1183,2013-10-10,0
11934,1087,2013-11-14,1
11934,913,2013-12-06,1
11934,1227,2014-01-02,0
11934,1360,2014-02-17,0
10720,1668,2010-10-31,1
10720,1632,2010-12-16,0
10720,2049,2011-01-28,1
10720,1348,2011-02-22,1
10720,1339,2011-03-29,1
11015,1108,2017-05-06,0
11015,898,2017-05-19,0
11015,853,2017-06-10,0
11015,1077,2017-07-23,0
11015,902,2017-08-13,1
11015,872,2017-08-23,0
11015,1076,2017-09-19,1
11015,827,2017-10-21,1
11015,1106,2017-11-28,0
11184,971,2019-12-15,1
11184,772,2019-12-26,1
11184,807,2020-02-03,1
11184,1226,2020-03-04,1
11184,815,2020-04-01,1
11184,1095,2020-04-23,0
11184,745,2020-05-08,1
11184,978,2020-06-15,0
10354,728,2019-01-07,0
10354,767,2019-02-04,0
10354,1192,2019-02-20,1
10354,1311,2019-04-10,1
10354,899,2019-05-10,0
10354,737,2019-06-05,1
10354,1195,2019-07-11,1
10354,937,2019-08-11,0
10354,812,2019-09-01,0
10143,775,2013-01-26,0
10143,621,2013-02-11,0
10143,700,2013-03-23,0
10143,477,2013-04-06,1
10143,424,2013-04-26,0
10143,631,2013-05-24,0
10143,731,2013-06-09,1
11230,585,2017-02-25,1
11230,401,2017-04-02,0
11230,596,2017-05-05,0
11230,658,2017-05-19,1
11230,583,2017-06-19,0
11230,654,2017-07-19,1
11230,446,2017-08-10,0
11230,708,2017-09-22,0
11230,416,2017-10-07,0
10593,556,2016-03-25,0
10593,1036,2016-04-07,0
10593,804,2016-05-25,0
10593,933,2016-06-28,1
10593,980,2016-07-27,0
10593,865,2016-08-29,0
10593,742,2016-09-15,0
10593,871,2016-09-25,0
10593,633,2016-10-10,0
11651,2578,2018-10-27,1
11651,1961,2018-11-14,0
11651,1717,2018-12-03,0
11651,1748,2019-01-14,0
11651,2257,2019-02-26,0
11651,2002,2019-03-09,1
11651,2079,2019-04-09,1
11651,2408,2019-05-18,1
10264,1429,2010-09-01,0
10264,1186,2010-10-06,1
10264,744,2010-10-17,0
10264,1249,2010-12-04,0
10264,869,2011-01-12,1
10999,216,2014-01-11,0
10999,177,2014-01-31,0
10999,150,2014-03-08,1
10999,150,2014-04-03,0
10999,242,2014-04-13,0
10999,165,2014-05-22,1
10999,137,2014-06-06,0
11634,1256,2017-10-29,0
11634,1612,2017-12-09,0
11634,1937,2018-01-26,0
11634,1796,2018-03-10,0
11634,1242,2018-04-14,0
11634,1857,2018-04-27,1
10595,561,2010-06-16,0
10595,581,2010-08-04,0
10595,476,2010-08-30,1
10595,744,2010-10-02,0
10595,513,2010-11-04,1
10595,565,2010-12-09,1
10595,545,2011-01-24,0
10038,2269,2013-01-21,0
10038,1851,2013-02-18,0
10038,1764,2013-04-04,0
10038,1426,2013-04-14,0
10038,2054,2013-04-30,0
10038,2199,2013-05-12,1
10038,2136,2013-06-16,1
10038,2104,2013-07-18,0
10038,2529,2013-07-30,1
10749,1892,2011-02-25,1
10749,1164,2011-04-06,0
10749,1337,2011-05-03,1
10749,1743,2011-06-08,1
10749,2158,2011-06-30,0
10749,1572,2011-08-18,1
10749,1778,2011-09-29,1
10737,1972,2010-09-12,0
10737,1800,2010-10-22,1
10737,2151,2010-11-28,1
10737,2617,2010-12-30,0
10737,2221,2011-01-25,0
10737,2068,2011-02-27,1
10737,2289,2011-03-19,0
10737,2589,2011-04-11,1
10737,1924,2011-05-30,0
10930,2158,2014-11-07,1
